0, 0
1, 1
2, 1
3, 4
4, 3
5, 4
6, 2
7, 6
8, 10
9, 9
10, 13
11, 12
12, 25
13, 11
14, 17
15, 22
16, 22
17, 24
18, 26
19, 36
20, 24
21, 32
22, 32
23, 47
24, 38
25, 41
26, 54
27, 53
28, 53
29, 49
30, 40
31, 43
32, 49
33, 50
34, 59
35, 52
36, 43
37, 67
38, 56
39, 64
40, 46
41, 76
42, 61
43, 84
44, 65
45, 73
46, 81
47, 103
48, 88
49, 118
50, 115
51, 130
52, 109
53, 121
54, 147
55, 167
56, 181
57, 184
58, 193
59, 217
60, 221
61, 258
62, 272
63, 329
64, 312
65, 350
66, 384
67, 427
68, 477
69, 477
70, 513
71, 499
72, 515
73, 549
74, 638
75, 650
76, 674
77, 778
78, 741
79, 807
80, 880
81, 951
82, 1002
83, 1124
84, 1186
85, 1157
86, 1375
87, 1455
88, 1594
89, 1721
90, 1764
91, 1904
92, 2055
93, 2248
94, 2378
95, 2654
96, 2845
97, 3101
98, 3455
99, 3814
100, 4079
101, 4455
102, 4914
103, 5331
104, 6012
105, 6601
106, 7400
107, 8063
108, 9024
109, 9950
110, 10952
111, 12155
112, 13405
113, 14953
114, 16725
115, 18602
116, 20443
117, 22571
118, 25001
119, 27839
120, 31046
121, 34482
122, 37807
123, 42130
124, 46628
125, 51868
126, 56828
127, 62663
128, 69342
129, 76472
130, 83454
131, 91953
132, 101207
133, 110953
134, 121602
135, 131234
136, 144313
137, 157985
138, 170710
139, 185110
140, 200062
141, 215135
142, 231350
143, 249986
144, 265296
145, 282488
146, 301916
147, 319338
148, 338008
149, 355062
150, 373783
151, 390685
152, 407324
153, 425234
154, 436033
155, 455707
156, 467396
157, 478245
158, 489224
159, 494851
160, 501493
161, 507370
162, 501657
163, 503449
164, 504600
165, 497744
166, 488819
167, 482739
168, 468144
169, 450649
170, 435330
171, 422534
172, 401857
173, 382686
174, 363047
175, 343493
176, 320593
177, 300818
178, 279718
179, 258035
180, 234975
181, 214507
182, 194823
183, 176413
184, 159621
185, 140673
186, 125917
187, 111084
188, 97338
189, 84262
190, 74231
191, 64931
192, 54772
193, 46657
194, 40183
195, 34770
196, 29170
197, 24757
198, 20703
199, 17669
200, 15039
201, 12582
202, 10941
203, 9414
204, 7882
205, 6855
206, 5907
207, 5462
208, 4786
209, 4258
210, 3806
211, 3489
212, 3191
213, 2898
214, 2804
215, 2530
216, 2273
217, 2187
218, 2034
219, 1971
220, 1857
221, 1833
222, 1772
223, 1650
224, 1555
225, 1423
226, 1441
227, 1339
228, 1337
229, 1275
230, 1212
231, 1203
232, 1134
233, 1092
234, 1000
235, 1024
236, 893
237, 911
238, 801
239, 823
240, 753
241, 710
242, 651
243, 665
244, 609
245, 647
246, 630
247, 522
248, 482
249, 417
250, 388
251, 350
252, 1
253, 0
254, 0
255, 11884
