0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 1
18, 1
19, 0
20, 0
21, 0
22, 0
23, 1
24, 0
25, 0
26, 1
27, 1
28, 4
29, 1
30, 1
31, 0
32, 1
33, 0
34, 3
35, 5
36, 1
37, 3
38, 7
39, 5
40, 6
41, 2
42, 2
43, 5
44, 8
45, 6
46, 8
47, 4
48, 9
49, 2
50, 4
51, 1
52, 2
53, 3
54, 2
55, 3
56, 5
57, 2
58, 4
59, 4
60, 6
61, 2
62, 3
63, 3
64, 3
65, 4
66, 1
67, 4
68, 4
69, 6
70, 5
71, 4
72, 4
73, 1
74, 4
75, 2
76, 1
77, 6
78, 4
79, 4
80, 4
81, 3
82, 3
83, 1
84, 4
85, 3
86, 1
87, 7
88, 4
89, 6
90, 3
91, 3
92, 6
93, 6
94, 6
95, 6
96, 10
97, 4
98, 6
99, 5
100, 6
101, 6
102, 1
103, 8
104, 11
105, 12
106, 10
107, 17
108, 13
109, 19
110, 25
111, 21
112, 21
113, 21
114, 26
115, 35
116, 40
117, 49
118, 52
119, 53
120, 64
121, 67
122, 68
123, 88
124, 98
125, 121
126, 140
127, 167
128, 214
129, 242
130, 262
131, 302
132, 344
133, 385
134, 437
135, 519
136, 622
137, 698
138, 766
139, 877
140, 1064
141, 1279
142, 1355
143, 1573
144, 1825
145, 2125
146, 2289
147, 2666
148, 3065
149, 3560
150, 4079
151, 4664
152, 5311
153, 6060
154, 6851
155, 7576
156, 8838
157, 9864
158, 11225
159, 12526
160, 14583
161, 15804
162, 17736
163, 19877
164, 22010
165, 24794
166, 27701
167, 30906
168, 34101
169, 37583
170, 41479
171, 45411
172, 50362
173, 55349
174, 60276
175, 65944
176, 71349
177, 76948
178, 84256
179, 90424
180, 97302
181, 104184
182, 111686
183, 118750
184, 125811
185, 133700
186, 140080
187, 146877
188, 152828
189, 158183
190, 162128
191, 167199
192, 169470
193, 171594
194, 172454
195, 170711
196, 167891
197, 164975
198, 160042
199, 152583
200, 144752
201, 135256
202, 125497
203, 114034
204, 103796
205, 92355
206, 81657
207, 70579
208, 59630
209, 50578
210, 42029
211, 33505
212, 27025
213, 21353
214, 16561
215, 13101
216, 10053
217, 7912
218, 6097
219, 4901
220, 3810
221, 3228
222, 2619
223, 2225
224, 1789
225, 1595
226, 1304
227, 1208
228, 1042
229, 858
230, 752
231, 704
232, 601
233, 532
234, 439
235, 357
236, 375
237, 278
238, 270
239, 246
240, 206
241, 193
242, 162
243, 153
244, 147
245, 142
246, 103
247, 68
248, 46
249, 27
250, 28
251, 11
252, 0
253, 0
254, 0
255, 532
