0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 1
8, 3
9, 1
10, 1
11, 0
12, 0
13, 0
14, 1
15, 1
16, 0
17, 0
18, 1
19, 0
20, 1
21, 2
22, 1
23, 1
24, 1
25, 2
26, 1
27, 3
28, 1
29, 2
30, 4
31, 4
32, 3
33, 4
34, 7
35, 4
36, 8
37, 5
38, 7
39, 10
40, 5
41, 6
42, 6
43, 8
44, 6
45, 5
46, 7
47, 8
48, 9
49, 9
50, 8
51, 15
52, 6
53, 13
54, 9
55, 22
56, 10
57, 13
58, 17
59, 12
60, 13
61, 12
62, 17
63, 24
64, 17
65, 12
66, 14
67, 14
68, 16
69, 14
70, 17
71, 15
72, 23
73, 18
74, 24
75, 13
76, 23
77, 17
78, 22
79, 27
80, 23
81, 25
82, 24
83, 22
84, 39
85, 38
86, 42
87, 29
88, 31
89, 42
90, 29
91, 41
92, 30
93, 46
94, 58
95, 47
96, 58
97, 49
98, 55
99, 62
100, 88
101, 71
102, 83
103, 86
104, 125
105, 96
106, 100
107, 134
108, 151
109, 142
110, 138
111, 174
112, 173
113, 183
114, 172
115, 216
116, 243
117, 296
118, 304
119, 300
120, 338
121, 360
122, 427
123, 420
124, 448
125, 464
126, 593
127, 593
128, 663
129, 697
130, 761
131, 857
132, 975
133, 1013
134, 1064
135, 1204
136, 1307
137, 1466
138, 1584
139, 1835
140, 1838
141, 2039
142, 2118
143, 2445
144, 2593
145, 2799
146, 2921
147, 3335
148, 3606
149, 3834
150, 4270
151, 4489
152, 4870
153, 5419
154, 5750
155, 6427
156, 6849
157, 7492
158, 8019
159, 8630
160, 9594
161, 10411
162, 11139
163, 11682
164, 13037
165, 13984
166, 14775
167, 15942
168, 17071
169, 18500
170, 19456
171, 20894
172, 21944
173, 22810
174, 23979
175, 25204
176, 26034
177, 26899
178, 28090
179, 28296
180, 28345
181, 28951
182, 29007
183, 29509
184, 29331
185, 28996
186, 29602
187, 29869
188, 29351
189, 29774
190, 29954
191, 30739
192, 31086
193, 32409
194, 33708
195, 35347
196, 38071
197, 40886
198, 43997
199, 47624
200, 52176
201, 56254
202, 63030
203, 68698
204, 75871
205, 81200
206, 89254
207, 94990
208, 103683
209, 112991
210, 116651
211, 122916
212, 130993
213, 132963
214, 139628
215, 143612
216, 144286
217, 144835
218, 142169
219, 140348
220, 136495
221, 130278
222, 124943
223, 118483
224, 112014
225, 105877
226, 99905
227, 93978
228, 88349
229, 82713
230, 78692
231, 75172
232, 70897
233, 68804
234, 66109
235, 63449
236, 62092
237, 61243
238, 60307
239, 59319
240, 59399
241, 58059
242, 59442
243, 57985
244, 57669
245, 57766
246, 59254
247, 57536
248, 56777
249, 55541
250, 51960
251, 76367
252, 1939
253, 1964
254, 2948
255, 7960696
