0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 1
10, 0
11, 1
12, 0
13, 3
14, 1
15, 3
16, 3
17, 0
18, 1
19, 2
20, 1
21, 3
22, 4
23, 1
24, 2
25, 0
26, 3
27, 0
28, 4
29, 5
30, 5
31, 1
32, 4
33, 1
34, 7
35, 5
36, 4
37, 3
38, 5
39, 6
40, 1
41, 5
42, 7
43, 1
44, 1
45, 3
46, 7
47, 6
48, 1
49, 2
50, 3
51, 1
52, 4
53, 2
54, 2
55, 4
56, 2
57, 4
58, 4
59, 3
60, 5
61, 3
62, 3
63, 4
64, 6
65, 3
66, 6
67, 2
68, 2
69, 1
70, 1
71, 7
72, 6
73, 6
74, 5
75, 7
76, 5
77, 6
78, 6
79, 10
80, 7
81, 21
82, 14
83, 13
84, 12
85, 9
86, 6
87, 12
88, 16
89, 13
90, 14
91, 21
92, 9
93, 20
94, 17
95, 21
96, 20
97, 24
98, 23
99, 24
100, 25
101, 30
102, 33
103, 41
104, 48
105, 37
106, 28
107, 38
108, 54
109, 65
110, 78
111, 87
112, 74
113, 84
114, 103
115, 92
116, 125
117, 154
118, 147
119, 169
120, 173
121, 195
122, 244
123, 272
124, 253
125, 322
126, 340
127, 366
128, 445
129, 533
130, 567
131, 677
132, 724
133, 760
134, 926
135, 956
136, 1145
137, 1247
138, 1482
139, 1590
140, 1784
141, 2074
142, 2239
143, 2744
144, 2920
145, 3364
146, 3897
147, 4420
148, 4847
149, 5775
150, 6444
151, 7551
152, 8635
153, 9885
154, 11271
155, 13091
156, 14923
157, 17244
158, 19710
159, 22859
160, 26441
161, 30499
162, 35055
163, 40349
164, 46888
165, 53492
166, 61927
167, 70659
168, 80876
169, 92342
170, 105106
171, 120486
172, 134903
173, 152949
174, 171902
175, 190642
176, 212460
177, 234938
178, 256724
179, 277939
180, 301464
181, 319280
182, 340223
183, 355181
184, 368693
185, 378692
186, 387231
187, 390480
188, 387804
189, 384070
190, 376031
191, 367319
192, 351795
193, 336023
194, 322429
195, 303246
196, 285951
197, 269586
198, 252132
199, 236417
200, 220886
201, 209661
202, 196292
203, 184893
204, 175301
205, 165671
206, 159327
207, 152029
208, 145050
209, 139438
210, 134081
211, 128594
212, 123064
213, 118806
214, 113130
215, 108594
216, 103908
217, 100140
218, 95603
219, 89900
220, 84828
221, 79537
222, 73167
223, 65748
224, 58593
225, 52042
226, 44789
227, 38228
228, 32405
229, 26751
230, 22024
231, 18536
232, 14929
233, 12628
234, 10916
235, 9409
236, 8167
237, 7379
238, 6824
239, 6454
240, 6238
241, 5920
242, 5674
243, 5737
244, 5427
245, 5297
246, 5086
247, 5005
248, 4836
249, 4627
250, 4145
251, 4896
252, 0
253, 0
254, 0
255, 400124
