0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 1
28, 0
29, 0
30, 0
31, 0
32, 1
33, 0
34, 0
35, 0
36, 0
37, 0
38, 0
39, 0
40, 1
41, 0
42, 0
43, 2
44, 1
45, 2
46, 1
47, 0
48, 0
49, 0
50, 0
51, 0
52, 0
53, 1
54, 0
55, 1
56, 0
57, 2
58, 0
59, 0
60, 1
61, 0
62, 0
63, 1
64, 1
65, 0
66, 3
67, 1
68, 0
69, 0
70, 1
71, 4
72, 0
73, 1
74, 0
75, 0
76, 2
77, 0
78, 1
79, 0
80, 3
81, 0
82, 1
83, 1
84, 0
85, 2
86, 1
87, 0
88, 2
89, 0
90, 3
91, 1
92, 0
93, 0
94, 2
95, 4
96, 2
97, 2
98, 2
99, 2
100, 2
101, 8
102, 1
103, 2
104, 2
105, 1
106, 6
107, 3
108, 2
109, 0
110, 3
111, 2
112, 3
113, 4
114, 8
115, 8
116, 2
117, 10
118, 8
119, 4
120, 8
121, 10
122, 11
123, 8
124, 10
125, 7
126, 12
127, 14
128, 19
129, 16
130, 12
131, 22
132, 21
133, 13
134, 18
135, 18
136, 19
137, 30
138, 23
139, 21
140, 24
141, 18
142, 31
143, 27
144, 34
145, 42
146, 45
147, 41
148, 44
149, 38
150, 53
151, 62
152, 68
153, 76
154, 73
155, 83
156, 79
157, 92
158, 106
159, 98
160, 120
161, 120
162, 147
163, 145
164, 141
165, 154
166, 155
167, 188
168, 204
169, 199
170, 224
171, 245
172, 231
173, 304
174, 268
175, 288
176, 334
177, 346
178, 407
179, 412
180, 448
181, 476
182, 608
183, 623
184, 682
185, 722
186, 817
187, 886
188, 1042
189, 1213
190, 1282
191, 1440
192, 1659
193, 1887
194, 2187
195, 2398
196, 2696
197, 3151
198, 3493
199, 4065
200, 4609
201, 5330
202, 6053
203, 7027
204, 8148
205, 9307
206, 10595
207, 11905
208, 13547
209, 15537
210, 17414
211, 19865
212, 22356
213, 24567
214, 27852
215, 30512
216, 33043
217, 35699
218, 38262
219, 39564
220, 41662
221, 41990
222, 42680
223, 43152
224, 43079
225, 42885
226, 42417
227, 42202
228, 41706
229, 40619
230, 39588
231, 39077
232, 37098
233, 35140
234, 33443
235, 31370
236, 29538
237, 27383
238, 25640
239, 24301
240, 22682
241, 22035
242, 20772
243, 19893
244, 19389
245, 18689
246, 18126
247, 17472
248, 16316
249, 15054
250, 13231
251, 17281
252, 25
253, 0
254, 0
255, 11843846
