0, 13
1, 7
2, 4
3, 7
4, 8
5, 12
6, 11
7, 8
8, 15
9, 27
10, 21
11, 32
12, 33
13, 43
14, 38
15, 33
16, 45
17, 35
18, 55
19, 61
20, 75
21, 63
22, 68
23, 84
24, 72
25, 74
26, 88
27, 83
28, 73
29, 72
30, 113
31, 121
32, 102
33, 121
34, 145
35, 101
36, 153
37, 115
38, 108
39, 105
40, 127
41, 128
42, 100
43, 124
44, 124
45, 107
46, 116
47, 110
48, 99
49, 104
50, 83
51, 99
52, 95
53, 106
54, 87
55, 98
56, 102
57, 75
58, 82
59, 90
60, 89
61, 69
62, 72
63, 60
64, 59
65, 68
66, 80
67, 70
68, 61
69, 71
70, 69
71, 62
72, 54
73, 64
74, 50
75, 74
76, 70
77, 61
78, 58
79, 59
80, 45
81, 60
82, 42
83, 51
84, 63
85, 52
86, 63
87, 50
88, 64
89, 51
90, 60
91, 61
92, 66
93, 61
94, 63
95, 64
96, 71
97, 62
98, 42
99, 50
100, 72
101, 49
102, 56
103, 42
104, 58
105, 53
106, 65
107, 49
108, 55
109, 62
110, 67
111, 67
112, 61
113, 73
114, 74
115, 65
116, 85
117, 91
118, 66
119, 80
120, 88
121, 87
122, 89
123, 107
124, 117
125, 120
126, 141
127, 117
128, 152
129, 154
130, 161
131, 201
132, 211
133, 237
134, 232
135, 282
136, 277
137, 352
138, 364
139, 369
140, 465
141, 523
142, 602
143, 717
144, 808
145, 909
146, 1026
147, 1180
148, 1369
149, 1565
150, 1854
151, 2108
152, 2520
153, 2951
154, 3410
155, 4084
156, 4723
157, 5517
158, 6214
159, 7479
160, 8803
161, 10572
162, 12288
163, 14883
164, 17087
165, 20579
166, 25000
167, 29027
168, 33577
169, 39421
170, 45944
171, 53739
172, 63473
173, 74657
174, 85301
175, 98095
176, 116905
177, 134552
178, 154958
179, 181540
180, 207985
181, 236987
182, 280718
183, 312287
184, 361819
185, 403626
186, 461155
187, 518849
188, 561795
189, 627950
190, 699565
191, 772994
192, 811315
193, 884825
194, 938188
195, 975383
196, 995197
197, 1005521
198, 1002413
199, 993551
200, 956863
201, 913263
202, 853637
203, 795802
204, 707080
205, 643249
206, 550785
207, 476738
208, 404952
209, 335392
210, 268248
211, 215909
212, 171645
213, 130721
214, 100519
215, 75425
216, 56398
217, 41943
218, 30622
219, 21821
220, 15963
221, 11695
222, 8639
223, 6346
224, 5227
225, 4330
226, 3784
227, 3219
228, 2976
229, 2765
230, 2555
231, 2324
232, 2154
233, 1962
234, 1865
235, 1718
236, 1607
237, 1390
238, 1252
239, 1090
240, 1017
241, 915
242, 738
243, 649
244, 601
245, 521
246, 390
247, 276
248, 184
249, 98
250, 88
251, 63
252, 0
253, 0
254, 0
255, 1865
