0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 1
8, 0
9, 1
10, 0
11, 1
12, 2
13, 0
14, 1
15, 5
16, 0
17, 2
18, 2
19, 6
20, 1
21, 1
22, 1
23, 4
24, 3
25, 2
26, 3
27, 5
28, 2
29, 3
30, 0
31, 2
32, 2
33, 3
34, 5
35, 3
36, 9
37, 5
38, 10
39, 2
40, 5
41, 6
42, 15
43, 5
44, 5
45, 3
46, 4
47, 6
48, 8
49, 3
50, 8
51, 8
52, 6
53, 9
54, 8
55, 8
56, 7
57, 9
58, 10
59, 6
60, 14
61, 14
62, 4
63, 15
64, 12
65, 8
66, 11
67, 13
68, 19
69, 14
70, 6
71, 12
72, 13
73, 16
74, 15
75, 17
76, 13
77, 18
78, 14
79, 21
80, 14
81, 14
82, 17
83, 18
84, 22
85, 30
86, 19
87, 25
88, 27
89, 30
90, 27
91, 32
92, 27
93, 30
94, 40
95, 39
96, 38
97, 33
98, 54
99, 52
100, 60
101, 51
102, 56
103, 58
104, 64
105, 79
106, 74
107, 81
108, 109
109, 106
110, 97
111, 119
112, 130
113, 121
114, 128
115, 170
116, 200
117, 215
118, 238
119, 251
120, 294
121, 354
122, 356
123, 422
124, 452
125, 535
126, 634
127, 687
128, 826
129, 955
130, 1128
131, 1270
132, 1470
133, 1667
134, 2120
135, 2410
136, 2738
137, 3303
138, 3836
139, 4675
140, 5504
141, 6219
142, 7272
143, 8607
144, 9946
145, 11715
146, 13832
147, 16211
148, 18872
149, 21723
150, 25514
151, 29079
152, 34109
153, 39712
154, 45701
155, 52966
156, 60620
157, 70305
158, 79340
159, 90295
160, 101607
161, 115487
162, 129211
163, 145534
164, 164120
165, 182824
166, 201814
167, 223607
168, 243944
169, 265465
170, 286496
171, 312221
172, 331673
173, 353820
174, 376492
175, 395708
176, 413603
177, 429145
178, 444423
179, 451903
180, 456574
181, 462039
182, 462794
183, 464103
184, 460843
185, 448377
186, 441585
187, 429759
188, 419066
189, 402933
190, 391552
191, 377724
192, 360560
193, 345988
194, 332080
195, 320870
196, 309977
197, 299186
198, 289054
199, 282913
200, 276217
201, 269323
202, 268730
203, 262983
204, 260763
205, 255177
206, 251336
207, 246274
208, 240132
209, 235895
210, 224994
211, 214097
212, 205387
213, 193512
214, 183821
215, 170503
216, 157397
217, 145202
218, 130124
219, 119292
220, 106696
221, 93329
222, 82990
223, 72856
224, 61973
225, 53440
226, 45428
227, 37354
228, 32078
229, 25684
230, 21576
231, 17520
232, 14424
233, 12141
234, 10400
235, 8714
236, 7664
237, 6712
238, 6267
239, 5668
240, 5474
241, 4948
242, 4573
243, 4546
244, 4352
245, 3980
246, 3770
247, 3789
248, 3253
249, 3023
250, 2587
251, 2727
252, 0
253, 0
254, 0
255, 187346
