0, 0
1, 0
2, 3
3, 4
4, 3
5, 4
6, 7
7, 8
8, 17
9, 8
10, 10
11, 22
12, 20
13, 16
14, 30
15, 26
16, 29
17, 30
18, 45
19, 36
20, 35
21, 40
22, 38
23, 34
24, 56
25, 56
26, 59
27, 53
28, 57
29, 66
30, 76
31, 69
32, 79
33, 80
34, 72
35, 73
36, 81
37, 90
38, 72
39, 90
40, 78
41, 78
42, 86
43, 99
44, 107
45, 109
46, 96
47, 111
48, 98
49, 123
50, 106
51, 139
52, 137
53, 150
54, 149
55, 169
56, 194
57, 186
58, 211
59, 238
60, 214
61, 249
62, 267
63, 280
64, 312
65, 293
66, 331
67, 367
68, 394
69, 416
70, 476
71, 490
72, 521
73, 542
74, 593
75, 640
76, 656
77, 717
78, 777
79, 807
80, 836
81, 887
82, 982
83, 1056
84, 1166
85, 1125
86, 1333
87, 1408
88, 1592
89, 1658
90, 1815
91, 1961
92, 2121
93, 2283
94, 2487
95, 2816
96, 3093
97, 3288
98, 3644
99, 4104
100, 4380
101, 4807
102, 5300
103, 5977
104, 6438
105, 7421
106, 8010
107, 8867
108, 9977
109, 10981
110, 12177
111, 13611
112, 15047
113, 16686
114, 18504
115, 20755
116, 23021
117, 25563
118, 28473
119, 31043
120, 35130
121, 38608
122, 43106
123, 47549
124, 52636
125, 58988
126, 65145
127, 72485
128, 80479
129, 88421
130, 97023
131, 108303
132, 119822
133, 130921
134, 144319
135, 157717
136, 175339
137, 191994
138, 210034
139, 228926
140, 250454
141, 273109
142, 296206
143, 323549
144, 350556
145, 380431
146, 411122
147, 444315
148, 478705
149, 515165
150, 553640
151, 590197
152, 631806
153, 677113
154, 713479
155, 766642
156, 808937
157, 854192
158, 898859
159, 939548
160, 986506
161, 1033587
162, 1063266
163, 1099889
164, 1146394
165, 1173537
166, 1197511
167, 1229621
168, 1241401
169, 1244488
170, 1246145
171, 1256698
172, 1245010
173, 1228832
174, 1208781
175, 1190743
176, 1153588
177, 1117356
178, 1080088
179, 1027320
180, 959130
181, 912668
182, 852453
183, 796907
184, 740889
185, 670982
186, 617375
187, 560508
188, 504614
189, 445452
190, 399922
191, 353444
192, 302915
193, 260396
194, 225401
195, 191816
196, 163050
197, 136767
198, 114215
199, 94921
200, 78772
201, 64986
202, 53421
203, 42961
204, 35585
205, 28925
206, 24056
207, 19790
208, 16513
209, 13791
210, 11785
211, 10167
212, 8997
213, 7829
214, 7060
215, 6570
216, 5895
217, 5563
218, 5175
219, 4853
220, 4535
221, 4211
222, 4022
223, 3722
224, 3672
225, 3405
226, 3183
227, 3060
228, 2912
229, 2709
230, 2583
231, 2415
232, 2270
233, 2191
234, 2045
235, 1921
236, 1817
237, 1679
238, 1592
239, 1524
240, 1470
241, 1288
242, 1230
243, 1169
244, 1177
245, 1052
246, 965
247, 878
248, 831
249, 656
250, 518
251, 501
252, 0
253, 0
254, 0
255, 12162
